gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
CentralTrackingPV,Oahu,SUN,2035,3644.300421033035,0.0,0.0,1642.6540861322162,207774739.50695565,19795949.065620184,62.4456445081076,0.253258451253021,0.0,0.0
CentralTrackingPV,Oahu,SUN,2040,4012.8213303353164,0.0,0.0,1860.9536825279065,229308607.52113053,21896925.849108268,62.60072719192002,0.2461558452805488,0.0,0.0
CentralTrackingPV,Oahu,SUN,2045,4805.856922187607,0.0,0.0,2526.8771887634152,287631563.7854413,27777038.324387133,65.63004417664926,0.217111384099823,0.0,0.0
CentralTrackingPV,Oahu,SUN,2050,2216.242868846916,0.0,0.0,2539.7930296209774,272292147.5048464,26553335.416185513,134.84329137470277,0.09961274731179569,0.0,0.0
DistBattery,Oahu,Battery,2020,-4.074004037561683,0.0,0.0,31.941,2581301.1952438713,1088118.0521077218,100.07679078044103,0.1310422524822634,40.740040375616836,36.66603633805515
DistBattery,Oahu,Battery,2023,-6.717579426872666,0.0,0.0,57.736999999999995,4357685.198872631,1836932.4505922152,102.46114056904693,0.11953552659199097,67.17579426872669,60.458214841854016
DistBattery,Oahu,Battery,2025,-7.91140766307856,0.0,0.0,66.011,4861529.10236774,2049322.0964993266,97.05887853728348,0.12313339531225712,79.11407663078543,71.20266896770687
DistBattery,Oahu,Battery,2030,-15.887126090962902,0.0,0.0,99.398,6564268.170693256,2767092.313197744,65.26150957744392,0.1642124571870921,158.87126090963028,142.9841348186674
DistBattery,Oahu,Battery,2035,-22.31964945083889,0.0,0.0,144.287,7656405.812593595,3227470.4688843912,54.181836031722916,0.1589273232936255,223.19649450838887,200.87684505754996
DistBattery,Oahu,Battery,2040,-29.130495404480403,0.0,0.0,193.00900000000001,9070775.393315457,3823681.81995459,49.18273610687582,0.15506318963875598,291.3049540448035,262.17445864032305
DistBattery,Oahu,Battery,2045,-33.05736883184788,0.0,0.0,244.132,10869923.703749746,4582092.2521078605,51.936700422081536,0.1391175682405709,330.5736883184816,297.51631948663373
DistBattery,Oahu,Battery,2050,-14.96980789840164,0.0,0.0,244.132,10135235.9363209,4272393.010548992,106.93842376789881,0.06299845829979515,149.69807898401703,134.72827108561538
FlatDistPV,Oahu,SUN,2020,445.87179492735606,0.0,0.0,266.9559999999997,74333103.25340924,2474597.8859156803,172.26409477603053,0.19066290597277144,0.0,0.0
FlatDistPV,Oahu,SUN,2023,565.2722832445602,0.0,0.0,338.46899999999965,87962188.80465008,3616959.0255313385,162.00891242099073,0.19064906817800634,0.0,0.0
FlatDistPV,Oahu,SUN,2025,644.4279297791807,0.0,0.0,385.8779999999996,96559686.27308857,4337583.088603119,156.56874058246518,0.19064272170627306,0.0,0.0
FlatDistPV,Oahu,SUN,2030,781.9169611862176,0.0,0.0,527.6079999999997,118990013.63802177,6217645.711603119,160.1291001024928,0.16917849440503613,0.0,0.0
FlatDistPV,Oahu,SUN,2035,996.0040052021075,0.0,0.0,689.7809999999997,143447916.0745299,8267655.390897727,152.32425840962523,0.164833602769341,0.0,0.0
FlatDistPV,Oahu,SUN,2040,967.4177598859108,0.0,0.0,689.7809999999997,143447916.0745299,8267655.390897727,156.82529074442422,0.1601027243988662,0.0,0.0
FlatDistPV,Oahu,SUN,2045,979.9379833839087,0.0,0.0,771.0472680154174,132555833.33197802,10449816.00155611,145.93336696645727,0.14508198295580993,0.0,0.0
FlatDistPV,Oahu,SUN,2050,779.928735567049,0.0,0.0,835.8510563069857,123023520.25891232,10311571.401773613,170.95804472923325,0.10651773424148255,0.0,0.0
H-Power,Oahu,MSW,2020,374.92800000000017,58778202.42245316,0.0,73.0,12417915.583805632,5952591.532472232,205.76939982804961,0.5863013698630137,0.0,0.0
H-Power,Oahu,MSW,2023,374.9280000000001,58778202.42245315,0.0,73.0,12417915.583805632,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
H-Power,Oahu,MSW,2025,374.9280000000001,58778202.42245314,0.0,73.0,12417915.583805632,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
H-Power,Oahu,MSW,2030,374.9280000000001,58778202.42245314,0.0,73.0,12417915.583805632,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
H-Power,Oahu,MSW,2035,374.9280000000001,58778202.42245314,0.0,73.0,12417915.583805632,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
H-Power,Oahu,MSW,2040,374.9280000000001,58778202.42245314,0.0,73.0,12417915.583805632,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
H-Power,Oahu,MSW,2045,374.9280000000001,58778202.42245314,0.0,73.0,12417915.583805632,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
Hawaii_Cogen,Oahu,multiple,2020,92.74499999999998,5496965.903701579,34628.99290000002,12.2,415880.8885206141,230895.72025838512,66.24338252715057,0.8678138333707607,0.0,0.0
Hawaii_Cogen,Oahu,multiple,2023,92.74499999999998,5496965.903701577,34628.99290000001,12.2,415880.8885206141,230895.72025838512,66.24338252715053,0.8678138333707611,0.0,0.0
Hawaii_Cogen,Oahu,multiple,2025,92.74499999999996,5496965.903701577,34628.99290000001,12.2,415880.8885206141,230895.72025838512,66.24338252715053,0.867813833370761,0.0,0.0
Hawaii_Cogen,Oahu,multiple,2030,92.74499999999996,5496965.903701577,34628.99289999982,12.2,415880.8885206141,230895.72025838512,66.24338252715053,0.867813833370761,0.0,0.0
Hawaii_Cogen,Oahu,multiple,2035,92.74499999999996,5496965.903701577,34628.99290000001,12.2,415880.8885206141,230895.72025838512,66.24338252715053,0.867813833370761,0.0,0.0
Hawaii_Cogen,Oahu,multiple,2040,92.74499999999996,5496965.903701577,34628.99290000001,12.2,415880.8885206141,230895.72025838512,66.24338252715053,0.867813833370761,0.0,0.0
IC_Barge,Oahu,multiple,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Schofield,Oahu,multiple,2020,0.0,0.0,0.0,48.84,10604469.729631249,1821761.901489024,0.0,0.0,0.0,0.0
IC_Schofield,Oahu,multiple,2023,0.0,0.0,0.0,48.84,10604469.729631249,1821761.901489024,0.0,0.0,0.0,0.0
IC_Schofield,Oahu,multiple,2025,0.0,0.0,0.0,48.84,10604469.729631249,1821761.901489024,0.0,0.0,0.0,0.0
IC_Schofield,Oahu,multiple,2030,0.0,0.0,0.0,48.84,10604469.729631249,1821761.901489024,0.0,0.0,0.0,0.0
IC_Schofield,Oahu,multiple,2035,0.0,0.0,0.0,48.84,10604469.729631249,1821761.901489024,0.0,0.0,0.0,0.0
IC_Schofield,Oahu,multiple,2040,2.698730581046078,61228.200503211,868.2331458764827,48.84,10604469.729631249,1821761.901489024,4627.160606296277,0.006307826929621274,0.0,0.0
IC_Schofield,Oahu,multiple,2045,99.17834222833558,2250136.2181840288,0.0,48.84,10604469.729631249,1821761.901489024,147.97956408179616,0.23181262417851126,0.0,0.0
IC_Schofield,Oahu,multiple,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kahe_1,Oahu,multiple,2020,327.9892747613428,3433928.000800806,273732.41899096745,82.1,2869912.212770215,876086.9790375899,21.890737731692578,0.45604991512931475,0.0,0.0
Kahe_1,Oahu,multiple,2023,0.0,0.0,0.0,82.1,2869912.212770215,876086.9790375899,0.0,0.0,0.0,0.0
Kahe_1,Oahu,multiple,2025,21.91138947181136,229404.25078976748,19983.12425741244,82.1,2869912.212770215,876086.9790375899,181.4309150823986,0.03046650630956146,0.0,0.0
Kahe_1,Oahu,multiple,2030,0.0,0.0,-2.487182187706467e-09,82.1,2869912.212770215,876086.9790375899,0.0,0.0,0.0,0.0
Kahe_1,Oahu,multiple,2035,0.0,0.0,0.0,82.1,2869912.212770215,876086.9790375899,0.0,0.0,0.0,0.0
Kahe_2,Oahu,multiple,2020,322.61198871650186,3377629.778454571,265452.69826404436,82.1,2872396.971693493,876086.9790375899,22.088806301143972,0.4485731131937632,0.0,0.0
Kahe_2,Oahu,multiple,2023,575.1460466741211,6021569.198142966,452379.58474128926,82.1,2872396.971693493,876086.9790375899,16.987082160037478,0.7997069598191885,0.0,0.0
Kahe_2,Oahu,multiple,2025,245.9617517885357,2575129.77278676,193934.77509561897,82.1,2872396.971693493,876086.9790375899,25.70974420833745,0.3419954390576918,0.0,0.0
Kahe_2,Oahu,multiple,2030,10.658602475928475,111591.67786241716,8434.19814355519,82.1,2872396.971693493,876086.9790375899,362.1558865068045,0.014820163732735548,0.0,0.0
Kahe_2,Oahu,multiple,2035,10.658602475928488,111591.67786241732,8434.198143555197,82.1,2872396.971693493,876086.9790375899,362.15588650680405,0.014820163732735567,0.0,0.0
Kahe_3,Oahu,multiple,2020,354.37323302011424,3710158.414440641,284173.7906377385,86.1,3018049.0109447166,918770.8757020278,21.578882343671093,0.46984396531074374,0.0,0.0
Kahe_3,Oahu,multiple,2023,723.4122467339981,7573862.200188269,553477.8271919917,86.1,3018049.0109447166,918770.8757020278,15.911649462395037,0.9591324820533603,0.0,0.0
Kahe_3,Oahu,multiple,2025,635.5320709564263,6653788.8333457615,489232.82001236983,86.1,3018049.0109447166,918770.8757020278,16.66416095108223,0.8426169938274312,0.0,0.0
Kahe_3,Oahu,multiple,2030,103.63744026284444,1085046.1750886717,85811.34980134304,86.1,3018049.0109447166,918770.8757020278,48.456098963839686,0.13740717794277182,0.0,0.0
Kahe_3,Oahu,multiple,2035,46.05145832941845,482141.9613497064,35699.26283202492,86.1,3018049.0109447166,918770.8757020278,95.95704475602983,0.0610570939724681,0.0,0.0
Kahe_4,Oahu,multiple,2020,347.6882853787665,3640169.4524350557,290835.3378946539,85.3,2996383.7924409956,910234.0963691403,21.705612925738443,0.46530414462355046,0.0,0.0
Kahe_4,Oahu,multiple,2023,422.8404693161873,4426985.390034909,336322.78727383626,85.3,2996383.7924409956,910234.0963691403,19.708622716084978,0.565878780393919,0.0,0.0
Kahe_4,Oahu,multiple,2025,153.97595903808084,1612072.0946614994,125563.76597813077,85.3,2996383.7924409956,910234.0963691403,35.841244425090856,0.2060628871483414,0.0,0.0
Kahe_4,Oahu,multiple,2030,0.0,0.0,0.0,85.3,2996383.7924409956,910234.0963691403,0.0,0.0,0.0,0.0
Kahe_4,Oahu,multiple,2035,0.0,0.0,0.0,85.3,2996383.7924409956,910234.0963691403,0.0,0.0,0.0,0.0
Kahe_5,Oahu,multiple,2020,553.4423075417707,5794338.9706214,446326.13557200955,134.3,4703011.815737114,1433111.830508506,21.55683158712361,0.47042699634989676,0.0,0.0
Kahe_5,Oahu,multiple,2023,1160.6850090932162,12151948.431042708,886639.4102440515,134.3,4703011.815737114,1433111.830508506,15.756274901470343,0.9865844282149758,0.0,0.0
Kahe_5,Oahu,multiple,2025,922.3220847789365,9656375.608574182,710888.6588522345,134.3,4703011.815737114,1433111.830508506,17.122542672937257,0.783975496808189,0.0,0.0
Kahe_5,Oahu,multiple,2030,87.73242306482658,918526.4498652385,71465.6754041765,134.3,4703011.815737114,1433111.830508506,80.41097976854108,0.07457272366509464,0.0,0.0
Kahe_5,Oahu,multiple,2035,103.38705827853478,1082424.7670946373,82414.14572489356,134.3,4703011.815737114,1433111.830508506,69.82061907490184,0.08787919287097887,0.0,0.0
Kahe_5,Oahu,multiple,2040,77.81675277217505,814713.0008144407,64749.92401951233,134.3,4703011.815737114,1433111.830508506,89.32313929122817,0.06614438537399661,0.0,0.0
Kahe_6,Oahu,multiple,2020,494.22390495389817,5174343.908413475,415376.15488870756,134.4,4745297.466361478,1434178.9279251168,22.97302940811649,0.4197786755221057,0.0,0.0
Kahe_6,Oahu,multiple,2023,41.07081318610052,429996.42448074353,32977.522578784614,134.4,4745297.466361478,1434178.9279251168,160.92870596007972,0.034884293108981335,0.0,0.0
Kahe_6,Oahu,multiple,2025,82.70175088898847,865857.1482241107,66540.75417475257,134.4,4745297.466361478,1434178.9279251168,85.189653988919,0.07024433885847167,0.0,0.0
Kahe_6,Oahu,multiple,2030,0.0,0.0,0.0,134.4,4745297.466361478,1434178.9279251168,0.0,0.0,0.0,0.0
Kahe_6,Oahu,multiple,2035,0.0,0.0,0.0,134.4,4745297.466361478,1434178.9279251168,0.0,0.0,0.0,0.0
Kahe_6,Oahu,multiple,2040,76.03271983527813,796034.8270820256,60937.46527792185,134.4,4745297.466361478,1434178.9279251168,91.74354457503016,0.0645798677661568,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2020,759.4510316368638,611628.8557752615,303176.35508823354,90.0,3821748.106789834,4131479.0545012797,11.277693571113236,0.9632813694024145,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2023,788.3999999999999,634943.0967970388,533291.2763645998,90.0,3821748.106789834,4131479.0545012797,10.893163696205162,0.9999999999999999,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2025,788.3999999999999,634943.0967970387,533291.2763645998,90.0,3821748.106789834,4131479.0545012797,10.89316369620516,0.9999999999999999,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2030,692.2947176619498,557544.0790569636,479318.3839333609,90.0,3821748.106789834,4131479.0545012797,12.293566631695601,0.8781008595407785,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2035,683.5387503051779,550492.4034748193,475195.95354287466,90.0,3821748.106789834,4131479.0545012797,12.440727846035495,0.8669948634007837,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2040,660.7560823629249,532144.232829775,460267.896781546,90.0,3821748.106789834,4131479.0545012797,12.841911895500699,0.8380975169494227,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2045,130.1348005502062,104804.91281381644,0.0,90.0,3821748.106789834,4131479.0545012797,61.92065489043513,0.1650618982118293,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2050,36.41966987620355,29330.819349977806,0.0,90.0,3821748.106789834,4131479.0545012797,219.18260126396297,0.046194406235671684,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2020,580.8169188445668,467764.70462111064,304910.88300592726,90.0,3832091.1622432587,4131479.0545012797,14.51633836379682,0.7367033470884914,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2023,788.3999999999999,634943.0967970388,533291.2763645903,90.0,3832091.1622432587,4131479.0545012797,10.906282741681347,0.9999999999999999,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2025,788.3999999999999,634943.0967970387,533291.2763645998,90.0,3832091.1622432587,4131479.0545012797,10.906282741681347,0.9999999999999999,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2030,379.66526822558444,305765.90709466126,261464.6531519169,90.0,3832091.1622432587,4131479.0545012797,21.780596793820585,0.48156426715573875,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2035,415.0908528198073,334296.1333606447,283180.4359321695,90.0,3832091.1622432587,4131479.0545012797,19.990482309441106,0.5264977838911813,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2040,377.6389623840837,304134.00843146944,261100.66363411845,90.0,3832091.1622432587,4131479.0545012797,21.89314411039824,0.47899411768655975,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2045,157.15584594222824,126566.48846057424,0.0,90.0,3832091.1622432587,4131479.0545012797,51.478433122870335,0.19933516735442447,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2050,15.182393397524095,12227.239828278618,0.0,90.0,3832091.1622432587,4131479.0545012797,525.3320242560363,0.019257221458046796,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2020,85.6594236714756,68986.37713827535,58411.87232817571,28.0,1192206.1393645694,1285349.0391781759,29.72867953732233,0.3492311793520693,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2023,245.27999999999997,197537.8523368565,167254.8825312,28.0,1192206.1393645694,1285349.0391781759,10.906282741681348,0.9999999999999999,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2025,245.27999999999994,197537.85233685642,167254.8825312,28.0,1192206.1393645694,1285349.0391781759,10.90628274168135,0.9999999999999998,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2030,73.87948364033383,59499.32538351056,50379.102653841386,28.0,1192206.1393645694,1285349.0391781759,34.3404471568501,0.3012046788989474,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2035,64.46335516652155,51915.984727750605,43958.10561716773,28.0,1192206.1393645694,1285349.0391781759,39.23890025172243,0.2628153749450487,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2040,67.1676350073049,54093.89418578304,45801.26523106195,28.0,1192206.1393645694,1285349.0391781759,37.69150235010053,0.273840651530108,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2045,32.09206129044389,25845.551469247603,0.0,28.0,1192206.1393645694,1285349.0391781759,78.00685369990349,0.1308384755807399,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2050,4.723411279229718,3804.0301687977917,0.0,28.0,1192206.1393645694,1285349.0391781759,525.3320242560363,0.019257221458046796,0.0,0.0
OffshoreWind,Oahu,WND,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffshoreWind,Oahu,WND,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffshoreWind,Oahu,WND,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffshoreWind,Oahu,WND,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffshoreWind,Oahu,WND,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffshoreWind,Oahu,WND,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffshoreWind,Oahu,WND,2045,725.5763737293561,0.0,0.0,200.0,44788888.789148435,8336907.620159079,73.21875178521691,0.41414176582725803,0.0,0.0
OffshoreWind,Oahu,WND,2050,5082.437629217406,0.0,0.0,1698.3428893628698,334274575.6076168,62481858.92033138,78.06420136808262,0.34161943834100883,0.0,0.0
OnshoreWind,Oahu,WND,2020,184.3744792814728,0.0,0.0,99.0,39650133.77849248,5188725.153532799,243.19449799542292,0.21259914127746957,0.0,0.0
